LAKE NAME,DATE,SECCHI,LAKE TEMP,TIME,Year,Month,Day
Lake Five,9/5/1994,2.9718,22.0,16:00,1994,9,5
Flathead Crescent Bay,9/6/1994, ,21.0,12:30,1994,9,6
Flathead Narrows Site 4,9/6/1994,2.9718,16.0,17:15,1994,9,6
Flathead Narrows Site 3,9/6/1994,3.252216,17.0,17:15,1994,9,6
Whitefish,9/6/1994,2.5908,19.4,14:15,1994,9,6
Whitefish,9/6/1994,2.46888,19.5,14:00,1994,9,6
Flathead Woods Bay,9/8/1994,2.414016,20.0,11:15,1994,9,8
Flathead North East Shore,9/8/1994,2.414016,19.0,16:00,1994,9,8
Flathead Indian Bay,9/8/1994,2.8956,17.0,14:20,1994,9,8
Swan,9/8/1994,2.667,18.0,16:30,1994,9,8
Flathead East Mack Alley,9/9/1994,2.95656,16.0,16:10,1994,9,9
Swan,9/9/1994,2.615184,16.0,8:10,1994,9,9
Beaver,9/11/1994,1.95096384,22.0,14:30,1994,9,11
Beaver,9/11/1994,2.508504,23.0,16:30,1994,9,11
Swan,9/12/1994,2.554224,15.0,17:30,1994,9,12
Flathead Narrows Site 4,9/13/1994,2.785872,15.0,15:30,1994,9,13
Flathead Narrows Site 3,9/13/1994,3.715512,15.0,15:30,1994,9,13
Flathead Marco Bay,9/15/1994,2.313432,16.0,16:15,1994,9,15
Flathead Conrad ,9/16/1994,2.505456,18.0,16:45,1994,9,16
Mary Ronan,9/17/1994,1.243584,18.0,9:25,1994,9,17
Mary Ronan,9/17/1994,1.429512,17.5,9:25,1994,9,17
Flathead Woods Bay,9/18/1994,2.599944,19.0,13:30,1994,9,18
Flathead Somers Bay,9/18/1994,1.53924,10.0,12:30,1994,9,18
Flathead North East Shore,9/18/1994,2.785872,19.0,14:05,1994,9,18
Flathead Mission View Terrace,9/18/1994,2.68224,16.0,12:30,1994,9,18
Loon,9/18/1994,2.8956,18.0,11:00,1994,9,18
Ashley,9/20/1994,2.04216,6.7,10:00,1994,9,20
Ashley,9/20/1994,2.228088,7.3,11:30,1994,9,20
Rogers,9/20/1994,1.594104,17.0,14:00,1994,9,20
Flathead East Mack Alley,9/21/1994,3.07848,14.0,16:00,1994,9,21
Lake Five,9/21/1994,2.877312,24.0,15:30,1994,9,21
Halfmoon,9/22/1994,1.566672,18.0,14:40,1994,9,22
Bailey,9/25/1994,1.606296,22.0,12:50,1994,9,25
Flathead Woods Bay,9/25/1994,2.9718,19.0,9:00,1994,9,25
Flathead North East Shore,9/25/1994,2.228088,19.0,11:20,1994,9,25
Flathead Indian Bay,9/25/1994,2.98704,14.0,15:15,1994,9,25
Glen,9/25/1994,1.670304,18.0,15:00,1994,9,25
Swan,9/26/1994,2.886456,15.0,14:50,1994,9,26
Jette,9/27/1994,1.524,18.0,11:00,1994,9,27
Swan,9/28/1994,2.42316,16.0,16:15,1994,9,28
Flathead Marco Bay,10/1/1994,2.42316,12.0,14:30,1994,10,1
Ashley,10/5/1994,1.673352,5.5,10:30,1994,10,5
Ashley,10/5/1994,3.529584,11.6,10:10,1994,10,5
McCaffery,10/5/1994,0.950976,17.0,11:00,1994,10,5
Swan,10/7/1994,2.167128,14.0,17:45,1994,10,7
Flathead Sessions Point,10/8/1994,2.731008,16.0,17:30,1994,10,8
Flathead Narrows Site 4,10/8/1994,2.599944,15.0,16:00,1994,10,8
Flathead Narrows Site 3,10/8/1994,3.529584,14.0,16:00,1994,10,8
Glen,10/9/1994,1.61544,14.0,15:45,1994,10,9
Halfmoon,10/9/1994,1.856232,14.0,16:15,1994,10,9
Swan,10/10/1994,2.474976,12.0,13:20,1994,10,10
Flathead Marco Bay,10/15/1994,1.764792,9.0,12:00,1994,10,15
Ashley,10/18/1994,3.343656,11.0,8:20,1994,10,18
Ashley,10/18/1994,3.995928,13.1,10:30,1994,10,18
Beaver,10/23/1994,2.1336,16.0,17:30,1994,10,23
Halfmoon,10/23/1994,1.252728,9.0,18:15,1994,10,23
Flathead Somers Bay,10/29/1994,1.93548,7.0,11:30,1994,10,29
Flathead Mission View Terrace,10/29/1994,1.64592,10.0,11:30,1994,10,29
McCaffery,10/30/1994,1.08204,21.0,11:00,1994,10,30
Flathead Marco Bay,11/1/1994,1.914144,8.0,16:00,1994,11,1
Flathead Conrad ,11/12/1994,2.136648,8.0,13:00,1994,11,12
Flathead Somers Bay,11/12/1994,1.81356,4.0,19:00,1994,11,12
Flathead Mission View Terrace,11/12/1994,2.04216,8.0,19:00,1994,11,12
Flathead Marco Bay,11/15/1994,0.94488,5.0,17:15,1994,11,15
Flathead Marco Bay,12/1/1994,1.161288,3.0,18:10,1994,12,1
Flathead Marco Bay,12/15/1994,2.871216,2.0,18:45,1994,12,15
Flathead Somers Bay,12/23/1994,0.762,11.0,16:10,1994,12,23
Flathead Mission View Terrace,12/23/1994,2.07264,4.0,16:10,1994,12,23
Flathead Conrad ,1/15/1995,2.883408,3.0,12:00,1995,1,15
Flathead Marco Bay,1/29/1995,2.136648,3.0,12:45,1995,1,29
Flathead Marco Bay,3/1/1995,1.764792,4.0,17:00,1995,3,1
Flathead Marco Bay,3/15/1995,1.764792,6.0,12:00,1995,3,15
Flathead Conrad ,3/26/1995,2.136648,6.0,15:45,1995,3,26
Flathead Marco Bay,4/1/1995,1.420368,5.0,16:10,1995,4,1
Beaver,4/8/1995,2.25552,14.0,18:30,1995,4,8
Beaver,4/8/1995,2.52984,20.0,17:15,1995,4,8
Bailey,4/15/1995,1.002792,,16:00,1995,4,15
Flathead Marco Bay,4/15/1995,1.197864,9.0,17:45,1995,4,15
Halfmoon,4/17/1995,1.207008,10.0,9:20,1995,4,17
Ashley,4/18/1995,3.995928,13.1,10:00,1995,4,18
Ashley,4/18/1995,1.95072,6.4,15:00,1995,4,18
Flathead Conrad ,4/20/1995,1.716024,6.0,15:30,1995,4,20
Bailey,4/30/1995,1.710963701,11.0,,1995,4,30
Glen,4/30/1995,1.28016,10.0,15:00,1995,4,30
Flathead Marco Bay,5/1/1995,1.267968,10.0,15:40,1995,5,1
Beaver,5/10/1995,2.5908,22.0,16:00,1995,5,10
Beaver,5/10/1995,2.31648,20.0,13:30,1995,5,10
Ashley,5/13/1995,2.414016,7.9,10:00,1995,5,13
Ashley,5/13/1995,2.414016,7.9,10:00,1995,5,13
Halfmoon,5/13/1995,1.578864,14.0,10:40,1995,5,13
Flathead Marco Bay,5/15/1995,1.12776,15.0,14:50,1995,5,15
Swan,5/16/1995,1.514856,14.0,15:25,1995,5,16
Jette,5/17/1995,2.04216,13.0,12:00,1995,5,17
Beaver,5/19/1995,2.68224,11.0,16:00,1995,5,19
Glen,5/21/1995,1.484376,14.0,16:00,1995,5,21
Rogers,5/21/1995,1.6764,15.0,11:30,1995,5,21
Tally,5/21/1995,1.392936,4.0,11:00,1995,5,21
Flathead Conrad ,5/22/1995,0.50292,14.0,18:00,1995,5,22
Flathead Somers Bay,5/23/1995,0.24384,12.0,16:30,1995,5,23
Flathead Mission View Terrace,5/23/1995,0.67056,11.0,16:30,1995,5,23
Peterson,5/24/1995,0.64008,21.7,12:00,1995,5,24
Peterson,5/24/1995,0.9144,24.0,15:30,1995,5,24
Swan,5/27/1995,1.423416,12.0,14:30,1995,5,27
Glen,5/29/1995,1.578864,18.0,15:00,1995,5,29
McCaffery,5/29/1995,2.173224,19.0,9:30,1995,5,29
Jette,5/30/1995,2.01168,15.0,13:00,1995,5,30
Swan,5/30/1995,1.639824,15.0,14:15,1995,5,30
Ashley,6/1/1995,2.694432,8.8,12:10,1995,6,1
Ashley,6/1/1995,2.228088,7.3,13:30,1995,6,1
Flathead Conrad ,6/1/1995,1.042416,15.0,19:20,1995,6,1
Flathead Marco Bay,6/1/1995,0.67056,15.0,13:35,1995,6,1
Halfmoon,6/1/1995,1.61544,23.0,10:30,1995,6,1
Loon,6/3/1995,1.70688,20.0,12:00,1995,6,3
Peterson,6/6/1995,1.6764,20.0,13:30,1995,6,6
Peterson,6/6/1995,2.04216,,14:00,1995,6,6
LakeoftheWoods,6/8/1995,2.11836,13.0,15:00,1995,6,8
Flathead Somers Bay,6/9/1995,0.42672,17.0,19:30,1995,6,9
Flathead Mission View Terrace,6/9/1995,0.27432,13.0,19:30,1995,6,9
Flathead Conrad ,6/10/1995,0.789432,12.0,10:30,1995,6,10
Glen,6/10/1995,1.670304,17.0,14:00,1995,6,10
Swan,6/10/1995,1.042416,15.0,14:00,1995,6,10
McCaffery,6/11/1995,1.484376,2.0,14:00,1995,6,11
Beaver,6/12/1995,2.07264,14.0,15:00,1995,6,12
Beaver,6/12/1995,1.8288,18.0,15:00,1995,6,12
Jette,6/12/1995,1.9812,16.0,13:00,1995,6,12
Flathead Polson Bay,6/13/1995,1.850136,15.0,20:15,1995,6,13
Halfmoon,6/13/1995,1.764792,18.0,12:15,1995,6,13
Swan,6/14/1995,1.075944,10.0,11:30,1995,6,14
Bailey,6/15/1995,1.710958126,14.0,15:29,1995,6,15
Flathead Marco Bay,6/15/1995,0.42672,15.0,13:48,1995,6,15
Hanson-Doyle,6/18/1995,1.524,20.0,11:00,1995,6,18
Lake Five,6/18/1995,1.670304,22.0,16:15,1995,6,18
Rogers,6/18/1995,1.6764,23.0,16:50,1995,6,18
Peterson,6/20/1995,0.9144,18.0,12:30,1995,6,20
Peterson,6/20/1995,0.9144,24.0,14:00,1995,6,20
LakeoftheWoods,6/21/1995,2.0574,17.0,14:30,1995,6,21
Beaver,6/23/1995,1.9812,20.0,20:00,1995,6,23
Beaver,6/23/1995,1.8288,20.0,14:30,1995,6,23
Swan,6/23/1995,1.453896,15.0,14:15,1995,6,23
Flathead Conrad ,6/24/1995,0.835152,14.0,16:35,1995,6,24
Flathead East Mack Alley,6/24/1995,0.94488,15.0,11:50,1995,6,24
Jette,6/24/1995,2.04216,14.0,14:00,1995,6,24
Mary Ronan,6/24/1995,2.182368,17.0,14:00,1995,6,24
Mary Ronan,6/24/1995,2.173224,17.0,14:00,1995,6,24
Swan,6/24/1995,1.548384,16.0,10:50,1995,6,24
Flathead Narrows Site 4,6/25/1995,2.9718,17.0,13:00,1995,6,25
Flathead Narrows Site 3,6/25/1995,1.764792,17.0,13:00,1995,6,25
Flathead Indian Bay,6/25/1995,1.00584,16.0,11:20,1995,6,25
Glen,6/25/1995,1.49352,19.0,14:00,1995,6,25
Flathead Somers Bay,6/26/1995,0.32004,16.0,11:15,1995,6,26
Flathead Mission View Terrace,6/26/1995,0.57912,17.0,11:15,1995,6,26
Swan,6/26/1995,1.865376,16.0,17:20,1995,6,26
Bailey,6/28/1995,1.92773808,16.0,15:30,1995,6,28
Ashley,6/30/1995,3.157728,10.4,10:40,1995,6,30
Ashley,6/30/1995,3.157728,10.4,9:36,1995,6,30
Ashley,7/1/1995,2.228088,7.3,10:30,1995,7,1
Flathead Marco Bay,7/1/1995,0.874776,15.0,13:06,1995,7,1
Jette,7/1/1995,2.01168,0.0,10:30,1995,7,1
Swan,7/1/1995,1.95072,18.0,15:35,1995,7,1
Flathead Conrad ,7/4/1995,0.740664,15.0,10:35,1995,7,4
Flathead Somers Bay,7/4/1995,1.09728,18.0,13:53,1995,7,4
Flathead Polson Bay,7/4/1995,1.8288,17.0,11:50,1995,7,4
Flathead Mission View Terrace,7/4/1995,0.48768,15.0,13:53,1995,7,4
Flathead Marco Bay,7/4/1995,0.362712,19.0,13:20,1995,7,4
Glen,7/4/1995,1.764792,19.0,14:00,1995,7,4
Lake Five,7/4/1995,1.85928,22.0,10:00,1995,7,4
Rogers,7/4/1995,1.700784,18.0,10:30,1995,7,4
Tally,7/4/1995,1.146048,13.0,17:25,1995,7,4
Flathead Rollins Bay 2,7/5/1995,1.55448,16.0,12:20,1995,7,5
Flathead Rollins Bay 1,7/5/1995,1.484376,18.0,12:20,1995,7,5
Flathead Narrows Site 4,7/5/1995,3.529584,17.0,10:25,1995,7,5
Flathead Narrows Site 3,7/5/1995,1.95072,17.0,10:25,1995,7,5
Peterson,7/5/1995,1.524,22.0,13:00,1995,7,5
Peterson,7/5/1995,1.2192,20.0,16:00,1995,7,5
Beaver,7/6/1995,2.52984,17.0,14:30,1995,7,6
Beaver,7/6/1995,2.37744,12.0,13:15,1995,7,6
Flathead Woods Bay,7/6/1995,2.599944,20.0,9:30,1995,7,6
Flathead North East Shore,7/6/1995,1.392936,18.0,13:12,1995,7,6
LakeoftheWoods,7/6/1995,2.25552,16.0,12:00,1995,7,6
Flathead Sessions Point,7/8/1995,2.645664,20.0,15:00,1995,7,8
Hanson-Doyle,7/8/1995,1.578864,25.0,10:30,1995,7,8
Halfmoon,7/8/1995,1.49352,21.0,9:20,1995,7,8
Bailey,7/9/1995,1.60257744,16.0,12:30,1995,7,9
Flathead Crescent Bay,7/9/1995,2.801112,22.0,10:05,1995,7,9
Jette,7/9/1995,1.49352,18.5,13:00,1995,7,9
Loon,7/9/1995,1.46304,20.0,15:26,1995,7,9
Swan,7/9/1995,1.344168,19.0,19:00,1995,7,9
Swan,7/10/1995,1.12776,17.0,19:25,1995,7,10
Flathead Rollins Bay 2,7/11/1995,2.182368,19.0,15:45,1995,7,11
Flathead Rollins Bay 1,7/11/1995,2.07264,18.0,15:45,1995,7,11
Swan,7/11/1995,1.118616,15.0,15:10,1995,7,11
Flathead Indian Bay,7/15/1995,2.52984,18.0,14:45,1995,7,15
Flathead East Mack Alley,7/15/1995,2.56032,18.0,12:00,1995,7,15
Ashley,7/16/1995,2.231136,7.3,12:15,1995,7,16
Ashley,7/16/1995,2.231136,7.3,12:15,1995,7,16
Bailey,7/16/1995,1.610316263,17.0,14:00,1995,7,16
Flathead Woods Bay,7/16/1995,2.414016,18.0,14:00,1995,7,16
Flathead Somers Bay,7/16/1995,1.09728,18.0,10:45,1995,7,16
Flathead North East Shore,7/16/1995,1.801368,20.5,16:47,1995,7,16
Flathead Mission View Terrace,7/16/1995,1.15824,18.0,10:45,1995,7,16
Flathead Marco Bay,7/16/1995,1.02108,19.0,18:30,1995,7,16
Jette,7/17/1995,1.55448,20.0,11:00,1995,7,17
Flathead Conrad ,7/18/1995,1.298448,20.0,14:00,1995,7,18
Beaver,7/20/1995,1.627632,18.0,14:15,1995,7,20
Flathead Narrows Site 4,7/22/1995,3.252216,20.0,13:40,1995,7,22
Flathead Narrows Site 3,7/22/1995,3.157728,19.5,13:40,1995,7,22
LakeoftheWoods,7/22/1995,2.31648,16.0,11:30,1995,7,22
Halfmoon,7/23/1995,1.43256,24.0,10:30,1995,7,23
Tally,7/23/1995,1.298448,21.0,14:30,1995,7,23
Swan,7/25/1995,1.679448,18.0,20:35,1995,7,25
Flathead Rollins Bay 2,7/27/1995,2.161032,19.0,20:00,1995,7,27
Flathead Rollins Bay 1,7/27/1995,2.1336,19.0,20:00,1995,7,27
Ashley,7/28/1995,2.50838208,8.2,11:00,1995,7,28
Ashley,7/28/1995,2.50838208,8.2,11:00,1995,7,28
Mary Ronan,7/28/1995,1.685544,19.0,9:10,1995,7,28
Mary Ronan,7/28/1995,1.514856,19.0,9:10,1995,7,28
Rogers,7/28/1995,1.64592,20.0,14:00,1995,7,28
Glen,7/29/1995,1.95072,20.0,14:00,1995,7,29
Hanson-Doyle,7/30/1995,1.484376,22.0,9:30,1995,7,30
Flathead East Mack Alley,7/31/1995,2.83464,20.0,16:30,1995,7,31
Flathead Polson Bay,8/1/1995,1.8288,19.0,10:30,1995,8,1
Flathead Narrows Site 4,8/1/1995,3.06324,18.0,13:00,1995,8,1
Flathead Narrows Site 3,8/1/1995,2.9718,19.0,13:00,1995,8,1
Flathead Marco Bay,8/1/1995,1.11252,18.0,14:45,1995,8,1
Flathead Indian Bay,8/1/1995,2.80416,19.0,17:25,1995,8,1
Jette,8/1/1995,1.524,17.5,11:30,1995,8,1
Flathead Somers Bay,8/2/1995,1.70688,18.0,16:00,1995,8,2
Flathead Mission View Terrace,8/2/1995,1.73736,18.0,16:00,1995,8,2
LakeoftheWoods,8/2/1995,2.31648,21.0,12:30,1995,8,2
Beaver,8/3/1995,2.1336,20.0,14:00,1995,8,3
Beaver,8/3/1995,2.49936,22.0,16:00,1995,8,3
Flathead Conrad ,8/4/1995,3.249168,20.0,10:00,1995,8,4
Halfmoon,8/5/1995,1.43256,22.0,15:10,1995,8,5
McCaffery,8/5/1995,1.444752,4.0,13:00,1995,8,5
Swan,8/5/1995,1.901952,21.0,13:45,1995,8,5
Bailey,8/6/1995,1.633542023,19.0,14:00,1995,8,6
Tally,8/8/1995,1.61544,16.0,13:45,1995,8,8
Flathead Woods Bay,8/9/1995,2.785872,20.0,9:30,1995,8,9
Flathead North East Shore,8/9/1995,2.785872,20.0,14:00,1995,8,9
Flathead Somers Bay,8/10/1995,2.2098,18.0,16:30,1995,8,10
Flathead Mission View Terrace,8/10/1995,2.10312,18.0,16:30,1995,8,10
Flathead East Mack Alley,8/12/1995,2.80416,18.0,19:15,1995,8,12
Bailey,8/13/1995,1.548322065,18.0,14:30,1995,8,13
Flathead Narrows Site 4,8/14/1995,2.68224,16.0,12:00,1995,8,14
Flathead Narrows Site 3,8/14/1995,3.066288,15.0,12:00,1995,8,14
Flathead Indian Bay,8/14/1995,2.77368,16.0,16:00,1995,8,14
Jette,8/14/1995,1.50876,20.5,11:00,1995,8,14
Flathead Marco Bay,8/15/1995,1.481328,18.0,12:30,1995,8,15
Swan,8/16/1995,2.228088,15.0,12:10,1995,8,16
Swan,8/16/1995,2.167128,15.0,18:00,1995,8,16
Swan,8/16/1995,2.04216,18.0,15:10,1995,8,16
Swan,8/16/1995,2.1336,18.0,16:30,1995,8,16
Flathead Conrad ,8/17/1995,2.228088,16.0,12:00,1995,8,17
Mary Ronan,8/17/1995,0.850392,17.0,9:00,1995,8,17
Mary Ronan,8/17/1995,0.926592,17.0,9:00,1995,8,17
Peterson,8/17/1995,1.95072,10.0,14:00,1995,8,17
Peterson,8/17/1995,1.673352,23.0,12:00,1995,8,17
Glen,8/19/1995,1.856232,18.0,14:00,1995,8,19
Bailey,8/20/1995,1.478706101,22.0,12:30,1995,8,20
Flathead Woods Bay,8/20/1995,2.414016,20.0,12:45,1995,8,20
Flathead North East Shore,8/20/1995,2.414016,19.0,12:30,1995,8,20
Beaver,8/22/1995,1.28016,18.0,17:30,1995,8,22
Beaver,8/22/1995,1.58496,,13:30,1995,8,22
Glen,8/25/1995,1.856232,19.0,14:00,1995,8,25
Rogers,8/25/1995,1.716024,18.0,11:05,1995,8,25
Halfmoon,8/26/1995,1.49352,18.0,13:00,1995,8,26
Jette,8/26/1995,1.49352,21.0,13:00,1995,8,26
Lake Five,8/26/1995,2.508504,23.5,14:15,1995,8,26
Flathead Woods Bay,8/27/1995,2.414016,18.0,14:00,1995,8,27
Flathead North East Shore,8/27/1995,2.508504,19.0,16:30,1995,8,27
Flathead East Mack Alley,8/27/1995,3.5052,17.0,19:35,1995,8,27
Echo,8/28/1995,2.88036,19.7,10:40,1995,8,28
Flathead Woods Bay,8/28/1995,2.694432,18.0,17:00,1995,8,28
Flathead North East Shore,8/28/1995,2.694432,19.0,13:30,1995,8,28
Flathead Indian Bay,8/28/1995,3.32232,19.0,11:10,1995,8,28
Swan,8/28/1995,2.292096,16.0,15:00,1995,8,28
Tally,8/28/1995,1.524,12.0,13:00,1995,8,28
Blanchard,8/30/1995,1.161288,20.0,10:00,1995,8,30
Flathead Narrows Site 4,8/30/1995,3.066288,16.0,11:00,1995,8,30
Flathead Narrows Site 3,8/30/1995,3.066288,17.0,11:00,1995,8,30
Flathead Somers Bay,8/31/1995,1.8288,18.0,14:45,1995,8,31
Flathead Polson Bay,8/31/1995,1.8288,16.0,15:00,1995,8,31
Flathead Mission View Terrace,8/31/1995,2.22504,17.0,14:45,1995,8,31
Swan,8/31/1995,2.167128,16.0,18:30,1995,8,31
Flathead Marco Bay,9/1/1995,2.4384,18.0,10:35,1995,9,1
Ashley,9/2/1995,2.97289728,9.8,14:30,1995,9,2
Ashley,9/2/1995,2.97289728,9.8,14:30,1995,9,2
Glen,9/3/1995,1.95072,,14:00,1995,9,3
Bailey,9/4/1995,1.409023246,24.0,14:45,1995,9,4
Jette,9/4/1995,1.24968,22.0,13:45,1995,9,4
Swan,9/4/1995,2.78892,15.0,18:15,1995,9,4
Beaver,9/6/1995,2.16408,12.0,12:20,1995,9,6
Beaver,9/6/1995,1.6764,21.0,15:30,1995,9,6
Flathead Crescent Bay,9/7/1995,2.9718,19.0,16:00,1995,9,7
Flathead Sessions Point,9/7/1995,2.10312,18.0,15:20,1995,9,7
Flathead Rollins Bay 2,9/7/1995,2.130552,18.5,17:45,1995,9,7
Flathead Rollins Bay 1,9/7/1995,2.121408,18.5,17:45,1995,9,7
Mary Ronan,9/7/1995,1.594104,17.0,10:15,1995,9,7
Mary Ronan,9/7/1995,1.58496,0.0,10:15,1995,9,7
Whitefish,9/7/1995,2.7432,20.0,18:20,1995,9,7
Whitefish,9/7/1995,2.42316,20.0,12:00,1995,9,7
McCaffery,9/8/1995,1.408176,12.0,17:25,1995,9,8
Flathead Somers Bay,9/9/1995,2.31648,15.0,14:30,1995,9,9
Flathead Mission View Terrace,9/9/1995,2.07264,17.0,14:30,1995,9,9
Halfmoon,9/9/1995,1.43256,19.0,15:30,1995,9,9
Swan,9/12/1995,2.322576,17.0,12:10,1995,9,12
Flathead Polson Bay,9/14/1995,1.8288, ,12:00,1995,9,14
Flathead Narrows Site 4,9/14/1995,3.01752,17.5,13:30,1995,9,14
Flathead Narrows Site 3,9/14/1995,3.066288,17.5,13:30,1995,9,14
Swan,9/14/1995,2.353056,16.0,18:10,1995,9,14
Flathead Marco Bay,9/15/1995,1.459992,14.0,13:00,1995,9,15
Mary Ronan,9/15/1995,2.569464,17.0,11:10,1995,9,15
Mary Ronan,9/15/1995,2.54508,17.0,11:10,1995,9,15
Ashley,9/16/1995,2.9718,9.8,12:00,1995,9,16
Ashley,9/16/1995,3.90144,12.8,12:20,1995,9,16
Flathead Woods Bay,9/16/1995,2.694432,18.0,12:20,1995,9,16
Flathead North East Shore,9/16/1995,1.484376,18.0,15:00,1995,9,16
Glen,9/16/1995,2.1336,18.0,14:00,1995,9,16
Swan,9/16/1995,2.252472,15.0,19:00,1995,9,16
Bailey,9/17/1995,1.34709408,24.0,13:10,1995,9,17
Beaver,9/20/1995,1.9812,25.0,15:30,1995,9,20
Echo,9/20/1995,2.599944,17.8,14:30,1995,9,20
Beaver,9/21/1995,1.43256,22.0,18:00,1995,9,21
Beaver,9/21/1995,1.524,20.0,18:00,1995,9,21
Flathead Somers Bay,9/24/1995,1.34112,10.0,19:30,1995,9,24
Flathead Mission View Terrace,9/24/1995,2.5146,15.0,19:30,1995,9,24
Halfmoon,9/24/1995,1.43256,15.0,13:50,1995,9,24
Lake Five,9/25/1995,2.322576,,17:30,1995,9,25
Loon,9/25/1995,1.61544,14.0,12:00,1995,9,25
Flathead Marco Bay,10/1/1995,1.56972,12.0,17:00,1995,10,1
Swan,10/5/1995,2.5908,12.0,18:00,1995,10,5
Beaver,10/6/1995,1.8288,20.0,15:00,1995,10,6
Beaver,10/6/1995,1.79832,20.0,10:00,1995,10,6
Beaver,10/14/1995,2.04216,20.0,15:45,1995,10,14
Beaver,10/14/1995,1.725168,15.0,15:00,1995,10,14
Bailey,10/15/1995,1.22322367,20.0,13:30,1995,10,15
Flathead Conrad ,10/15/1995,1.578864,14.0,14:00,1995,10,15
Flathead Marco Bay,10/15/1995,1.469136,9.0,14:00,1995,10,15
Whitefish,10/15/1995,2.2098,15.0,15:35,1995,10,15
Whitefish,10/15/1995,2.386584,15.0,17:30,1995,10,15
Flathead Somers Bay,10/27/1995,1.6002,8.0,15:00,1995,10,27
Flathead Mission View Terrace,10/27/1995,1.7526,10.0,15:00,1995,10,27
Flathead Marco Bay,11/1/1995,1.673352,7.0,17:30,1995,11,1
Swan,11/1/1995,2.31648,7.0,18:00,1995,11,1
Flathead Somers Bay,11/4/1995,1.43256,8.0,20:30,1995,11,4
Flathead Mission View Terrace,11/4/1995,2.01168,8.0,20:30,1995,11,4
Flathead Somers Bay,11/15/1995,1.40208,7.0,16:00,1995,11,15
Flathead Mission View Terrace,11/15/1995,2.01168,8.0,16:00,1995,11,15
Flathead Marco Bay,11/15/1995,1.365504,7.0,12:30,1995,11,15
Flathead Somers Bay,11/21/1995,0.28956,6.0,10:15,1995,11,21
Flathead Mission View Terrace,11/21/1995,1.24968,6.0,10:15,1995,11,21
Flathead Marco Bay,12/1/1995,0.64008,3.0,14:15,1995,12,1
LakeoftheWoods,12/1/1995,2.37744,17.5,10:00,1995,12,1
Halfmoon,12/4/1995,1.499616,1.0,15:30,1995,12,4
Flathead Somers Bay,12/6/1995,0.265176,4.0,13:30,1995,12,6
Flathead Mission View Terrace,12/6/1995,0.33528,5.0,13:30,1995,12,6
Flathead Marco Bay,12/15/1995,0.512064,3.0,12:30,1995,12,15
Flathead Marco Bay,1/4/1996,1.347216,0.0,16:45,1996,1,4
Flathead Marco Bay,1/15/1996,1.15824,2.0,9:30,1996,1,15
Flathead Marco Bay,2/1/1996,1.161288,0.0,10:00,1996,2,1
Flathead Marco Bay,2/15/1996,2.444496,1.0,12:45,1996,2,15
Flathead Marco Bay,3/1/1996,0.874776,0.0,10:40,1996,3,1
Lake Five,3/9/1996,1.682496,20.0,10:30,1996,3,9
Flathead Somers Bay,3/31/1996,0.92964,4.0,13:00,1996,3,31
Flathead Mission View Terrace,3/31/1996,1.11252,3.0,13:00,1996,3,31
Flathead Marco Bay,4/1/1996,1.048512,4.0,15:30,1996,4,1
LakeoftheWoods,4/6/1996,2.37744,15.0,11:00,1996,4,6
Flathead Conrad ,4/7/1996,1.484376,4.0,17:00,1996,4,7
Flathead Somers Bay,4/7/1996,0.88392,7.0,12:40,1996,4,7
Flathead Mission View Terrace,4/7/1996,1.20396,4.0,12:40,1996,4,7
Flathead Marco Bay,4/15/1996,0.649224,7.0,12:00,1996,4,15
Bailey,4/28/1996,1.037411086,18.0,14:00,1996,4,28
LakeoftheWoods,4/28/1996,2.07264,9.0,16:30,1996,4,28
Flathead Marco Bay,5/1/1996,0.231648,8.0,13:30,1996,5,1
Jette,5/1/1996,1.24968,20.1,13:00,1996,5,1
Bailey,5/5/1996,1.153545461,13.0,16:00,1996,5,5
Flathead Somers Bay,5/5/1996,0.33528,7.0,12:10,1996,5,5
Flathead Mission View Terrace,5/5/1996,0.54864,7.0,12:10,1996,5,5
Whitefish,5/5/1996,1.11252,9.0,15:25,1996,5,5
Whitefish,5/5/1996,1.18872,10.0,11:00,1996,5,5
LakeoftheWoods,5/10/1996,1.92024,14.0,12:30,1996,5,10
Bailey,5/12/1996,1.161288,,,1996,5,12
Flathead Marco Bay,5/15/1996,0.743712,10.0,10:45,1996,5,15
Beaver,5/16/1996,2.703576,21.0,17:40,1996,5,16
Beaver,5/16/1996,1.847088,19.0,12:30,1996,5,16
Bailey,5/19/1996,1.757415221,18.0,17:16,1996,5,19
Jette,5/21/1996,1.31064,18.0,11:00,1996,5,21
LakeoftheWoods,5/22/1996,2.286,20.0,17:00,1996,5,22
Flathead Conrad ,5/24/1996,0.323088,10.0,14:00,1996,5,24
Hanson-Doyle,5/24/1996,1.56972,14.0,15:00,1996,5,24
Halfmoon,5/24/1996,1.958702663,20.0,9:30,1996,5,24
McCaffery,5/25/1996,1.848770496,13.0,9:50,1996,5,25
Flathead Somers Bay,5/26/1996,0.33528,13.0,12:10,1996,5,26
Flathead Mission View Terrace,5/26/1996,0.18288,13.0,12:10,1996,5,26
Swan,5/26/1996,1.02108,13.0,12:10,1996,5,26
Tepee,5/26/1996,1.524,14.0,11:00,1996,5,26
Tally,5/26/1996,1.856232,19.0,10:00,1996,5,26
Glen,5/27/1996,2.49936,15.0,14:00,1996,5,27
